Organism,Count,Year
Chryseobacterium species,9,2021
Slackia exigua,9,2021
Geotrichum species,9,2021
Bacteroides pyogenes,9,2021
Streptococcus salivarius,8,2021
Campylobacter jejuni,8,2021
Aspergillus flavus,8,2021
Veillonella species,8,2021
Acinetobacter bereziniae,8,2021
Clostridium tertium,8,2021
Streptococcus gordonii,8,2021
Gemella morbillorum,8,2021
Corynebacterium tuberculostearicum,8,2021
Lactobacillus paracasei,8,2021
Lactobacillus salivarius,7,2021
Bacteroides salyersiae,7,2021
"Streptococcus, group C",7,2021
Shewanella putrefaciens,7,2021
Streptococcus gallolyticus subspecies gallolyticus,7,2021
Pediococcus species,7,2021
Enterobacter cloacae,7,2021
Gemella species,7,2021
Elizabethkingia anophelis,6,2021
Aspergillus niger,6,2021
Mould,6,2021
Streptococcus oralis,6,2021
Bacteroides caccae,6,2021
Eubacterium species,6,2021
Alcaligenes faecalis,6,2021
Peptoniphilus species,6,2021
Granulicatella adiacens,6,2021
Proteus penneri,6,2021
Streptococcus cristatus,6,2021
Aeromonas caviae,6,2021
Moraxella species,6,2021
Leuconostoc species,6,2021
Saccharomyces cerevisiae,6,2021
Actinomyces radingae,6,2021
Gram-positive coccobacilli,5,2021
Aerococcus urinae,5,2021
Salmonella group E,5,2021
Aeromonas veronii,5,2021
Aeromonas hydrophila,5,2021
Non-haemolytic streptococcus,5,2021
Pseudomonas otitidis,5,2021
Vibrio parahaemolyticus,5,2021
Raoultella species,5,2021
Nocardia species,5,2021
Chryseobacterium indologenes,5,2021
Eikenella corrodens,5,2021
Proteus vulgaris,5,2021
Corynebacterium simulans,5,2021
Enterococcus hirae,5,2021
Sphingomonas species,5,2021
Actinotignum species,5,2021
Citrobacter amalonaticus,5,2021
Comamonas kerstersii,5,2021
Candida pararugosa,5,2021
Proteus hauseri,5,2021
Prevotella disiens,5,2021
Prevotella nigrescens,5,2021
Lactobacillus rhamnosus,5,2021
Neisseria meningitidis,5,2021
Sphingomonas paucimobilis,5,2021
Moraxella catarrhalis,5,2021
Trichomonas vaginalis,4,2021
Streptococcus mitis,4,2021
Kocuria species,4,2021
Arthrobacter cumminsii,4,2021
Kluyveromyces marxianus,4,2021
Pluralibacter gergoviae,4,2021
Dermabacter hominis,4,2021
Globicatella sanguinis,4,2021
Anaerococcus species,4,2021
Enterobacter hormaechei,4,2021
Bifidobacterium species,4,2021
Streptococcus suis,4,2021
Fusobacterium nucleatum,4,2021
Bacteroides nordii,4,2021
Candida norvegensis,4,2021
Aspergillus flavus complex,4,2021
Hafnia alvei,4,2021
Aeromonas caviae complex,4,2021
Pichia norvegensis,4,2021
Micrococcus luteus,4,2021
Pseudomonas putida group,4,2021
Actinomyces turicensis,4,2021
Aspergillus terreus,4,2021
Veillonella parvula,4,2021
Lactobacillus fermentum,4,2021
Comamonas species,4,2021
Mycobacterium mageritense,4,2021
Dialister pneumosintes,4,2021
Mycobacterium gordonae,4,2021
Schizophyllum commune,4,2021
Staphylococcus saprophyticus,3,2021
Staphylococcus saccharolyticus,3,2021
Fusobacterium gonidiaformans,3,2021
Neisseria subflava,3,2021
Enterococcus cecorum,3,2021
Cetobacterium somerae,3,2021
Trichosporon mucoides,3,2021
Nocardia otitidiscaviarum,3,2021
Parabacteroides gordonii,3,2021
Corynebacterium aurimucosum,3,2021
Candida nivariensis,3,2021
Aggregatibacter aphrophilus,3,2021
Pasteurella multocida,3,2021
Actinomyces neuii ss neuii,3,2021
Porphyromonas species,3,2021
Haemophilus parahaemolyticus,3,2021
Kluyvera species,3,2021
Ochrobactrum species,3,2021
Peptostreptococcus stomatis,3,2021
Lactococcus garvieae,3,2021
Mycobacterium parascrofulaceum,3,2021
Bacteroides massiliensis,3,2021
Prevotella melaninogenica,3,2021
Campylobacter coli,3,2021
Malassezia species,3,2021
Neisseria gonorrhoeae,3,2021
Gardnerella vaginalis,3,2021
Vibrio species,3,2021
Parabacteroides merdae,3,2021
Desulfovibrio species,3,2021
Aerococcus sanguinicola,3,2021
Leptotrichia trevisanii,3,2021
Burkholderia gladioli,3,2021
Paenibacillus urinalis,3,2021
Fusobacterium mortiferum,3,2021
Rapid growing mycobacteria,2,2021
Pantoea species,2,2021
Eubacterium limosum,2,2021
Listeria monocytogenes,2,2021
Actinomyces naeslundii,2,2021
Bacillus cereus,2,2021
Delftia acidovorans,2,2021
Porphyromonas asaccharolytica,2,2021
Leuconostoc lactis,2,2021
Aggregatibacter segnis,2,2021
Penicillium species,2,2021
Prevotella baroniae,2,2021
Corynebacterium macginleyi,2,2021
Vibrio fluvialis,2,2021
Candida fabianii,2,2021
Parabacteroides faecis,2,2021
Prevotella oris,2,2021
Lactococcus species,2,2021
Megamonas species,2,2021
Streptococcus mutans,2,2021
Microbacterium species,2,2021
Staphylococcus pettenkoferi,2,2021
Ruminococcus gnavus,2,2021
Elizabethkingia meningoseptica,2,2021
Gabonibacter species,2,2021
Pasteurella species,2,2021
Mycobacterium neoaurum,2,2021
Prevotella oralis,2,2021
Actinobaculum species,2,2021
Salmonella saintpaul,2,2021
Mycobacterium novocastrense,2,2021
Pseudomonas putida,2,2021
Staphylococcus simulans,2,2021
Legionella pneumophila,2,2021
Prevotella buccalis,2,2021
Cryptococcus species,2,2021
Mycobacterium chelonae,2,2021
Mycobacterium paragordonae,2,2021
Nocardia beijingensis,2,2021
Raoultella planticola,2,2021
Cronobacter sakazakii,2,2021
Delftia species,2,2021
Legionella pneumophila serogroup 1,2,2021
Lactobacillus gasseri,2,2021
Aeromonas sobria,2,2021
Shewanella algae,2,2021
Rhizopus arrhizus,2,2021
Prevotella loescheii,2,2021
Bifidobacterium bifidum,2,2021
Corynebacterium coyleae,2,2021
Brevibacterium species,2,2021
Citrobacter braakii,2,2021
Abiotrophia defectiva,2,2021
Streptococcus peroris,1,2021
Kluyvera cryocrescens,1,2021
Actinomyces funkei,1,2021
Lactobacillus delbrueckii,1,2021
Candida glabrata complex,1,2021
Paenibacillus lautus,1,2021
Hathewaya limosa,1,2021
Hafnia species,1,2021
Paracoccus yeei,1,2021
Actinotignum schaalii,1,2021
Peptoniphilus harei,1,2021
Bacteroides coprocola,1,2021
Ralstonia mannitolilytica,1,2021
Corynebacterium imitans,1,2021
Clostridium sporogenes,1,2021
Clostridium scindens,1,2021
Odoribacter splanchnicus,1,2021
Kazachstania telluris,1,2021
Trichophyton species,1,2021
Bordetella bronchiseptica,1,2021
Aspergillus niger complex,1,2021
Mycobacterium marinum,1,2021
Clostridium septicum,1,2021
Salmonella group I,1,2021
Enterocloster clostridioformis,1,2021
Campylobacter ureolyticus,1,2021
Prevotella corporis,1,2021
Actinomyces urogenitalis,1,2021
Peptoniphilus coxii,1,2021
Corynebacterium mucifaciens,1,2021
Cronobacter species,1,2021
Attenuated Mycobacterium bovis,1,2021
Candida palmioleophila,1,2021
Hungatella species,1,2021
Flavonifractor plautii,1,2021
Brachybacterium species,1,2021
Clostridium subterminale,1,2021
Bacteroides stercoris,1,2021
Staphylococcus pseudintermedius,1,2021
Staphylococcus petrasii,1,2021
Clostridium bifermentans,1,2021
Alistipes onderdonkii,1,2021
Myroides species,1,2021
Salmonella goldcoast,1,2021
Aerococcus species,1,2021
Paeniclostridium sordellii,1,2021
Christensenella species,1,2021
Prevotella timonensis,1,2021
Edwardsiella tarda,1,2021
Solobacterium moorei,1,2021
Pseudomonas citronellolis,1,2021
Gleimia europaea,1,2021
Anaerococcus vaginalis,1,2021
Corynebacterium pseudodiphtheriticum,1,2021
Streptococcus lutetiensis,1,2021
Staphylococcus cohnii subspecies urealyticus,1,2021
Acinetobacter haemolyticus,1,2021
Clostridium butyricum,1,2021
Vagococcus fluvialis,1,2021
Paecilomyces species,1,2021
Arcobacter species,1,2021
Abiotrophia species,1,2021
Citrobacter werkmanii,1,2021
Fusobacterium necrophorum,1,2021
Acidovorax species,1,2021
Candida rugosa,1,2021
Arcanobacterium haemolyticum,1,2021
Haemophilus haemolyticus,1,2021
Pseudomonas monteilii,1,2021
Tsukamurella species,1,2021
Bulleidia extructa,1,2021
Actinomyces meyeri,1,2021
Kerstersia gyiorum,1,2021
Cronobacter sakazakii group,1,2021
Anaerococcus murdochii,1,2021
Curvularia species,1,2021
Burkholderia species,1,2021
Enterococcus canintestini,1,2021
Porphyromonas gingivalis,1,2021
Fusobacterium periodonticum,1,2021
Lactobacillus crispatus,1,2021
Purpureocillium lilacinum,1,2021
Saccharomyces species,1,2021
Ochrobactrum intermedium,1,2021
Salmonella london,1,2021
Salmonella typhimurium,1,2021
Staphylococcus kloosii,1,2021
Pseudomonas stutzeri,1,2021
Cupriavidus gilardii,1,2021
Cupriavidus species,1,2021
Raoultella ornithinolytica,1,2021
Pediococcus acidilactici,1,2021
Weissella species,1,2021
Malassezia pachydermatis,1,2021
Bacillus simplex,1,2021
Parvimonas species,1,2021
Staphylococcus warneri,1,2021
Facklamia hominis,1,2021
Prevotella heparinolytica,1,2021
Dermacoccus nishinomiyaensis,1,2021
Streptococcus vestibularis,1,2021
Cutibacterium species,1,2021
Paenibacillus species,1,2021
Eisenbergiella species,1,2021
Schaalia species,1,2021
Aspergillus nidulans,1,2021
Prevotella veroralis,1,2021
Serratia marcescens complex,1,2021
Corynebacterium accolens,1,2021
Haemophilus species,1,2021
Prevotella salivae,1,2021
Weissella confusa,1,2021
Rothia dentocariosa,1,2021
Actinomyces oris,1,2021
Globicatella species,1,2021
Neisseria bacilliformis,1,2021
Fastidiosipila sanguinis,1,2021
Murdochiella asaccharolytica,1,2021
Acinetobacter ursingii,1,2021
Cladosporium species,1,2021
Lactobacillus jensenii,1,2021
Prevotella denticola,1,2021
Staphylococcus sciuri,1,2021
Capnocytophaga sputigena,1,2021
Streptococcus infantarius,1,2021
Chryseobacterium arthrosphaerae,1,2021
Candida duobushaemulonii,1,2021
Aeromonas veronii biovar sobria,1,2021
Bacteroides cellulosilyticus,1,2021
Escherichia coli,14300,2022
Candida albicans,9027,2022
Pseudomonas aeruginosa,7543,2022
Methicillin resistant Staphylococcus aureus,6756,2022
Enterococcus faecium,5568,2022
Acinetobacter calcoaceticus-Acinetobacter baumannii complex,4756,2022
Staphylococcus aureus,3868,2022
Klebsiella pneumoniae,3696,2022
Klebsiella pneumoniae complex,3621,2022
Proteus mirabilis,2794,2022
Enterococcus faecalis,2351,2022
Candida tropicalis,2176,2022
Candida glabrata,2134,2022
Stenotrophomonas maltophilia,1922,2022
"Staphylococcus, coagulase negative",1750,2022
Corynebacterium striatum,1573,2022
Klebsiella species,1178,2022
Enterobacter cloacae complex,1060,2022
Klebsiella aerogenes,1060,2022
Mycobacterium tuberculosis,910,2022
Candida parapsilosis,881,2022
Diphtheroids,831,2022
Staphylococcus epidermidis,774,2022
Morganella morganii,633,2022
Candida species,585,2022
Candida parapsilosis complex,531,2022
Coliform bacteria,526,2022
Streptococcus anginosus,515,2022
Citrobacter species,485,2022
Mycobacterium tuberculosis complex,478,2022
Streptococcus agalactiae,472,2022
Bacteroides fragilis,396,2022
Clostridioides difficile,392,2022
Serratia species,366,2022
Aeromonas species,341,2022
Mycobacterium species,340,2022
Alpha-haemolytic streptococcus,311,2022
Bacteroides fragilis group,296,2022
Enterobacter species,296,2022
Gram-negative bacilli,277,2022
Citrobacter koseri,269,2022
Clostridium perfringens,256,2022
Neisseria species,252,2022
Yeast,249,2022
Bacteroides species,237,2022
Staphylococcus capitis,237,2022
Streptococcus constellatus,236,2022
"Streptococcus, group G",235,2022
Enterococcus avium,223,2022
Corynebacterium species,219,2022
Proteus species,219,2022
Enterococcus species,218,2022
"Streptococcus, viridans group",208,2022
Pichia kudriavzevii,207,2022
Rothia mucilaginosa,203,2022
Providencia stuartii,192,2022
Bacillus species,169,2022
Staphylococcus lugdunensis,165,2022
Staphylococcus haemolyticus,157,2022
Streptococcus species,155,2022
Haemophilus influenzae,150,2022
Lactobacillus species,144,2022
Serratia marcescens,143,2022
Acinetobacter species,135,2022
Acinetobacter baumannii,134,2022
Klebsiella oxytoca,129,2022
Staphylococcus caprae,125,2022
Burkholderia cepacia complex,117,2022
Salmonella group D,113,2022
Streptococcus mitis group,108,2022
Enterococcus raffinosus,106,2022
Prevotella species,104,2022
Gram-positive cocci,97,2022
Mycobacterium avium complex,94,2022
Pseudomonas species,91,2022
Trichosporon asahii,88,2022
Enterococcus gallinarum,86,2022
Candida dubliniensis,83,2022
Salmonella Enteritidis,82,2022
Citrobacter freundii complex,82,2022
Streptococcus bovis group,81,2022
Candida lusitaniae,81,2022
Anaerobic bacteria,77,2022
Staphylococcus hominis,72,2022
Streptococcus pneumoniae,72,2022
Bacteroides thetaiotaomicron,72,2022
Streptococcus pyogenes,70,2022
Candida auris,69,2022
Parvimonas micra,69,2022
Talaromyces marneffei,67,2022
Achromobacter species,66,2022
Mycobacterium abscessus,65,2022
Acid-fast bacillus,65,2022
Vibrio vulnificus,64,2022
Corynebacterium urealyticum,57,2022
Fusobacterium species,57,2022
Enterococcus casseliflavus,56,2022
Providencia species,53,2022
Streptococcus parasanguinis,53,2022
Streptococcus intermedius,51,2022
Burkholderia pseudomallei,50,2022
Gram-positive bacilli,50,2022
Eggerthella lenta,49,2022
Bacillus cereus group,48,2022
Elizabethkingia species,48,2022
Peptostreptococcus species,47,2022
Streptococcus dysgalactiae,47,2022
Clostridium ramosum,46,2022
Klebsiella variicola,45,2022
Propionibacterium species,45,2022
Prevotella bivia,44,2022
Anaerobic Gram-positive cocci,43,2022
Actinomyces species,43,2022
Flavobacterium species,42,2022
Mycobacterium fortuitum complex,42,2022
Streptococcus gallolyticus subspecies pasteurianus,41,2022
Shewanella species,40,2022
Cutibacterium acnes,39,2022
Streptococcus dysgalactiae subsp. equisimilis,39,2022
Salmonella group B,38,2022
Candida guilliermondii,37,2022
Finegoldia magna,37,2022
Non-fermentative Gram-negative bacilli,37,2022
Streptococcus milleri group,37,2022
Anaerobic Gram-positive bacilli,36,2022
Chryseobacterium species,36,2022
Aspergillus species,36,2022
Candida orthopsilosis,35,2022
Bacteroides vulgatus,33,2022
Clostridium species,32,2022
Prevotella intermedia,31,2022
Candida metapsilosis,30,2022
Streptococcus salivarius group,30,2022
Anaerobic Gram-negative bacilli,30,2022
Veillonella species,30,2022
Haemophilus parainfluenzae,29,2022
Corynebacterium jeikeium,29,2022
Staphylococcus species,28,2022
Salmonella species,28,2022
Peptostreptococcus anaerobius,27,2022
Providencia rettgeri,27,2022
Aspergillus fumigatus,27,2022
Bacteroides ovatus,26,2022
Citrobacter freundii,26,2022
Fusobacterium varium,24,2022
Mycobacterium kansasii,24,2022
Trichophyton rubrum,24,2022
Clostridium innocuum,24,2022
Kodamaea ohmeri,23,2022
Elizabethkingia anophelis,23,2022
Streptococcus gallolyticus,23,2022
Acinetobacter junii,23,2022
Corynebacterium amycolatum,23,2022
Achromobacter xylosoxidans,21,2022
Streptococcus sanguinis,21,2022
Cryptococcus neoformans,21,2022
Micrococcus species,21,2022
Proteus vulgaris,20,2022
Peptoniphilus species,20,2022
Aeromonas hydrophila,20,2022
Saccharomyces cerevisiae,19,2022
Pseudomonas putida group,19,2022
Trichosporon species,18,2022
Alcaligenes faecalis,18,2022
Aspergillus fumigatus complex,17,2022
Parabacteroides distasonis,17,2022
Staphylococcus warneri,17,2022
Corynebacterium resistens,17,2022
Aeromonas caviae,16,2022
Pichia species,16,2022
Aerococcus urinae,16,2022
Prevotella nigrescens,16,2022
Granulicatella adiacens,16,2022
Kluyvera species,16,2022
Streptococcus gordonii,15,2022
Vibrio parahaemolyticus,15,2022
Actinomyces odontolyticus,15,2022
Enterobacter cloacae,15,2022
Pluralibacter gergoviae,15,2022
Salmonella typhimurium,15,2022
Prevotella buccae,14,2022
Actinomyces turicensis,14,2022
Listeria monocytogenes,14,2022
Gardnerella vaginalis,14,2022
Streptococcus oralis,14,2022
Acinetobacter bereziniae,14,2022
Slackia exigua,14,2022
Moraxella osloensis,14,2022
Bacteroides pyogenes,14,2022
Sphingomonas paucimobilis,13,2022
Enterococcus hirae,13,2022
Shewanella algae,13,2022
Kluyveromyces marxianus,12,2022
Campylobacter jejuni,12,2022
"Streptococcus, group C",12,2022
Bacteroides nordii,12,2022
Salmonella group C,12,2022
Gemella morbillorum,12,2022
Aggregatibacter aphrophilus,12,2022
Lactobacillus rhamnosus,11,2022
Fusobacterium nucleatum,11,2022
Non-haemolytic streptococcus,11,2022
Moraxella species,11,2022
Eikenella corrodens,11,2022
Streptococcus salivarius,11,2022
Gram-positive coccobacilli,11,2022
Aspergillus niger,11,2022
Clavispora lusitaniae,11,2022
Raoultella species,10,2022
Lactobacillus fermentum,10,2022
Bacillus cereus,10,2022
Fusobacterium mortiferum,10,2022
Gemella species,10,2022
Candida glabrata complex,10,2022
Salmonella Typhi,10,2022
Plesiomonas shigelloides,10,2022
Corynebacterium tuberculostearicum,10,2022
Citrobacter braakii,10,2022
Fusarium species,10,2022
Moraxella catarrhalis,10,2022
Proteus hauseri,9,2022
Lactobacillus paracasei,9,2022
Actinotignum species,9,2022
Ochrobactrum species,9,2022
Prevotella denticola,9,2022
Bacteroides uniformis,9,2022
Clostridium paraputrificum,8,2022
Dermabacter hominis,8,2022
Kocuria species,8,2022
Pseudomonas otitidis,8,2022
Alcaligenes species,8,2022
Lactococcus garvieae,8,2022
Micrococcus luteus,7,2022
"Vibrio cholerae, non-O1/non-O139",7,2022
Streptococcus suis,7,2022
Magnusiomyces species,7,2022
Chryseobacterium indologenes,7,2022
Campylobacter coli,7,2022
Anaerococcus species,7,2022
Clostridium tertium,7,2022
Arcanobacterium haemolyticum,7,2022
Proteus penneri,7,2022
Campylobacter jejuni subsp. Jejuni,6,2022
Lactococcus species,6,2022
Prevotella oralis,6,2022
Prevotella melaninogenica,6,2022
Aspergillus flavus,6,2022
Legionella pneumophila serogroup 1,6,2022
Bifidobacterium species,6,2022
Capnocytophaga sputigena,6,2022
Vibrio fluvialis,6,2022
Enterobacter hormaechei,6,2022
Roseomonas species,6,2022
Enterococcus thailandicus,6,2022
Parabacteroides goldsteinii,6,2022
Lactobacillus gasseri,6,2022
Porphyromonas gingivalis,6,2022
Dialister pneumosintes,6,2022
Bacteroides caccae,6,2022
Mould,6,2022
Bifidobacterium breve,6,2022
Ralstonia mannitolilytica,6,2022
Bacteroides salyersiae,5,2022
Candida norvegensis,5,2022
Raoultella ornithinolytica,5,2022
Pseudomonas putida,5,2022
Corynebacterium pseudodiphtheriticum,5,2022
Candida haemulonii complex,5,2022
Ralstonia picketti,5,2022
Actinotignum schaalii,5,2022
Catabacter hongkongensis,5,2022
Staphylococcus saccharolyticus,5,2022
Corynebacterium macginleyi,5,2022
Aeromonas veronii biovar sobria,5,2022
Aeromonas hydrophila complex,5,2022
Campylobacter rectus,5,2022
Salmonella london,5,2022
Edwardsiella tarda,5,2022
Ralstonia species,5,2022
Corynebacterium simulans,5,2022
Candida nivariensis,5,2022
Mucor species,5,2022
Burkholderia gladioli,5,2022
Lodderomyces elongisporus,5,2022
Acinetobacter ursingii,4,2022
Clostridium bifermentans,4,2022
Trichophyton rubrum complex,4,2022
Anaerococcus murdochii,4,2022
Anaerococcus vaginalis,4,2022
Mycoplasma hominis,4,2022
Malassezia species,4,2022
Cutibacterium modestum,4,2022
Mycobacterium xenopi,4,2022
Vibrio species,4,2022
Clostridium sporogenes,4,2022
Trichophyton species,4,2022
Hafnia alvei,4,2022
Exophiala dermatitidis,4,2022
Chryseobacterium arthrosphaerae,4,2022
Streptobacillus moniliformis,4,2022
Enterococcus cecorum,4,2022
Rothia dentocariosa,4,2022
Prevotella oris,4,2022
Aeromonas veronii,4,2022
Aggregatibacter segnis,4,2022
Bilophila wadsworthia,4,2022
